,LAT,LNG,COMUNA,Tipo_Accid,Causa_CON,Tipo_CONA,Fallecidos,Graves,Menos_Grav,Leves,Hora,Fecha
765,-20.2444412,-70.1282904,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:45:00,2018-06-18
766,-20.2095864,-70.1509063,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:10:00,2018-06-18
767,-20.2346412,-70.1427131,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:25:00,2018-06-19
768,-20.2307033,-70.1356692,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:30:00,2018-06-19
769,-20.2069404,-70.1357416,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:30:00,2018-06-20
770,-20.2409536,-70.137693,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,18:30:00,2018-06-21
771,-20.2277543,-70.1383159,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:50:00,2018-06-22
772,-20.2192283,-70.1545847,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:00:00,2018-06-23
773,-20.214737,-70.1498031,IQUIQUE,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,19:40:00,2018-06-23
774,-20.2691764,-70.1264648,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,2,18:20:00,2018-06-23
775,-20.2897322,-70.1039479,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,19:45:00,2018-06-14
776,-20.2720142,-70.0963194,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,07:40:00,2018-06-15
777,-20.2708871,-70.1004936,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,08:00:00,2018-06-20
778,-20.2163207,-70.1391357,IQUIQUE,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,4,23:10:00,2018-06-24
779,-20.2156021,-70.1556159,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:55:00,2018-06-25
780,-20.2006833,-70.1370701,IQUIQUE,CHOQUE FRENTE/LADO,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,2,15:45:00,2018-06-25
781,-20.2495998,-70.106074,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,13:35:00,2018-06-21
782,-20.2911977,-70.0950553,ALTO HOSPICIO,ATROPELLO,ALCOHOL EN CONDUCTOR,ATROPELLO,0,0,0,1,23:50:00,2018-06-22
783,-20.2213952,-70.1326309,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:00:00,2018-06-26
784,-20.231084,-70.1354987,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:40:00,2018-06-26
785,-20.231754,-70.1351068,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:00:00,2018-06-26
786,-20.2285882,-70.144682,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,1,0,0,16:15:00,2018-06-26
787,-20.2419554,-70.134055,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,23:35:00,2018-06-27
788,-20.21725,-70.1509993,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:30:00,2018-06-27
789,-20.2447774,-70.1380065,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,19:45:00,2018-06-27
790,-20.2254544,-70.146027,IQUIQUE,COLISION LATERAL,FALLAS MECANICAS,COLISION,0,0,0,3,15:40:00,2018-06-27
791,-20.237139,-70.1351597,IQUIQUE,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,06:00:00,2018-06-27
792,-20.2443662,-70.129305,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,01:00:00,2018-06-28
793,-20.2384295,-70.1348415,IQUIQUE,COLISION FRONTAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,04:50:00,2018-01-08
794,-20.2192459,-70.1362402,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,4,16:20:00,2018-01-08
795,-20.2093046,-70.151505,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,06:20:00,2018-01-09
796,-20.2495998,-70.106074,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,12:40:00,2018-06-24
797,-20.2175143,-70.1487674,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:00:00,2018-01-09
798,-20.258204,-70.13157,IQUIQUE,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:45:00,2018-06-28
799,-20.2777582,-70.0907546,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:30:00,2018-06-25
800,-20.2768365,-70.0911312,ALTO HOSPICIO,ATROPELLO,ALCOHOL EN CONDUCTOR,ATROPELLO,0,0,0,1,18:40:00,2018-06-25
801,-20.2407675,-70.1369893,IQUIQUE,VOLCADURA,PERDIDA CONTROL VEHICULO,VOLCADURA,0,0,0,0,04:10:00,2018-03-16
802,-20.2279008,-70.1354882,IQUIQUE,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,10:00:00,2018-01-11
803,-20.2626251,-70.1247655,IQUIQUE,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,18:55:00,2018-01-11
804,-20.2219439,-70.1388786,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:50:00,2018-08-28
805,-20.2556984,-70.1070161,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,10:45:00,2018-06-28
806,-20.2075662,-70.1425803,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2018-09-28
807,-20.2683824,-70.1011703,ALTO HOSPICIO,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,17:40:00,2018-10-18
808,-20.2915205,-70.1046077,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,1,0,21:40:00,2018-06-29
809,-20.2330181,-70.1378338,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:30:00,2018-09-29
810,-20.2516173,-70.1012153,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,1,0,0,20:20:00,2018-06-29
811,-20.2080995,-70.1297933,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:08:00,2018-09-29
812,-20.2018578,-70.1389107,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:00:00,2018-06-29
813,-20.2621146,-70.1256245,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:20:00,2018-09-29
814,-20.2480983,-70.1273183,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:30:00,2018-06-29
815,-20.214313,-70.146092,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2018-09-29
816,-20.2219834,-70.1395828,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:00:00,2018-06-29
817,-20.2297783,-70.1290144,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,09:00:00,2018-09-30
818,-20.2489683,-70.1278562,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:20:00,2018-06-29
819,-20.2254074,-70.147038,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,14:55:00,2018-06-29
820,-20.2123609,-70.1461272,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:30:00,2018-01-09
821,-20.2447106,-70.1376658,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,14:00:00,2018-06-30
822,-20.2201278,-70.1361812,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,1,0,10:26:00,2018-06-30
823,-20.2243231,-70.1331496,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,20:30:00,2018-07-01
824,-20.2246574,-70.1393004,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,08:00:00,2018-07-01
825,-20.2364664,-70.1360525,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,05:00:00,2018-07-02
826,-20.2252908,-70.1494288,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:25:00,2018-07-03
827,-20.2651743,-70.105443,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,2,13:10:00,2018-07-01
828,-20.2819474,-70.0985252,ALTO HOSPICIO,CAIDA,IMPRUDENCIA DEL PASAJERO,CAIDA,0,0,1,0,18:40:00,2018-07-02
829,-20.2171999,-70.1487663,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,22:00:00,2018-07-03
830,-20.2227831,-70.1428976,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,18:00:00,2018-07-03
831,-20.2301432,-70.1411798,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,14:00:00,2018-07-04
832,-20.2126716,-70.148467,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,13:42:00,2018-07-06
833,-20.2069404,-70.1357416,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:00:00,2018-07-06
834,-20.2163004,-70.1559683,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,13:15:00,2018-07-06
835,-20.2177479,-70.1442373,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,15:00:00,2018-07-07
836,-20.2144567,-70.1441315,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:10:00,2018-07-07
837,-20.2478923,-70.1368759,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,23:20:00,2018-07-07
838,-20.2081549,-70.1426093,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,12:05:00,2018-07-09
839,-20.2716186,-70.1258922,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:20:00,2018-07-09
840,-20.2782039,-70.127079,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,17:20:00,2018-07-09
841,-20.2074623,-70.150092,IQUIQUE,ATROPELLO,PERDIDA CONTROL VEHICULO,ATROPELLO,0,0,0,1,20:15:00,2018-07-09
842,-20.2460119,-70.1330488,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,00:40:00,2018-07-11
843,-20.2186091,-70.1356109,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:40:00,2018-07-11
844,-20.242919,-70.1394306,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2018-07-11
845,-20.2096708,-70.1507889,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,14:55:00,2018-07-11
846,-20.2175833,-70.1474318,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:00:00,2018-07-12
847,-20.2686722,-70.1049169,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:50:00,2018-07-04
848,-20.2690149,-70.1044822,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:00:00,2018-07-05
849,-20.2662643,-70.1027994,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,23:00:00,2018-07-07
850,-20.2506113,-70.1284368,IQUIQUE,CHOQUE FRENTE/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,23:40:00,2018-07-12
851,-20.2216013,-70.146812,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,04:10:00,2018-07-13
852,-20.2238133,-70.1410338,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:00:00,2018-07-13
853,-20.2186091,-70.1356109,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:00:00,2018-07-13
854,-20.2127063,-70.1338548,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:00:00,2018-07-13
855,-20.2188278,-70.1436951,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,21:15:00,2018-07-13
856,-20.2277543,-70.1383159,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,21:25:00,2018-07-13
857,-20.2167759,-70.1474073,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:00:00,2018-07-14
858,-20.2403508,-70.1374555,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,09:30:00,2018-07-14
859,-20.2501456,-70.1361382,IQUIQUE,CHOQUE LATERAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,23:10:00,2018-07-14
860,-20.225863,-70.1315828,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,14:30:00,2018-07-15
861,-20.2193218,-70.1347013,IQUIQUE,CHOQUE FRENTE/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,05:20:00,2018-07-16
862,-20.2143938,-70.1387663,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,02:05:00,2018-07-17
863,-20.2134898,-70.1310453,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,2,08:10:00,2018-07-17
864,-20.2625439,-70.1242622,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:45:00,2018-07-17
865,-20.2441837,-70.1409449,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,17:40:00,2018-07-17
866,-20.2187327,-70.1453448,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,05:20:00,2018-07-18
867,-20.2161249,-70.1442269,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:10:00,2018-07-18
868,-20.2237667,-70.1390302,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:50:00,2018-07-18
869,-20.2692899,-70.1263511,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,14:09:00,2018-07-19
870,-20.2307033,-70.1356692,IQUIQUE,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,08:40:00,2018-07-19
871,-20.2245262,-70.1463566,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:15:00,2018-07-20
872,-20.2289498,-70.1369628,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,09:35:00,2018-07-21
873,-20.2489683,-70.1278562,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,02:59:00,2018-07-21
874,-20.2416101,-70.1292154,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,19:45:00,2018-07-22
875,-20.2279008,-70.1354882,IQUIQUE,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,19:00:00,2018-07-22
876,-20.2141015,-70.1471935,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:30:00,2018-07-23
877,-20.2114975,-70.1511648,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:45:00,2018-07-23
878,-20.2364664,-70.1360525,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:30:00,2018-07-24
879,-20.2149281,-70.1568991,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,21:16:00,2018-07-24
880,-20.2109307,-70.1514957,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:55:00,2018-07-24
881,-20.2172255,-70.1475209,IQUIQUE,ATROPELLO,PERDIDA CONTROL VEHICULO,ATROPELLO,0,1,0,0,10:10:00,2018-07-24
882,-20.2520603,-70.1336539,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:40:00,2018-07-25
883,-20.2585155,-70.0726409,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,07:50:00,2018-07-20
884,-20.289082,-70.0922017,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:50:00,2018-07-13
885,-20.2680266,-70.0961,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:30:00,2018-07-14
886,-20.2612165,-70.1015553,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,08:20:00,2018-07-15
887,-20.2697311,-70.0953563,ALTO HOSPICIO,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,1,0,1,08:00:00,2018-07-19
888,-20.2612165,-70.1015553,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,13:30:00,2018-07-22
889,-20.2248356,-70.1380641,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:40:00,2018-07-26
890,-20.2651743,-70.105443,ALTO HOSPICIO,COLISION,ALCOHOL EN CONDUCTOR,COLISION,0,2,0,2,07:23:00,2018-07-22
891,-20.2612611,-70.1017849,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,07:15:00,2018-01-06
892,-20.2925751,-70.1048736,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,2,20:40:00,2018-07-22
893,-20.246623,-70.0985631,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2018-07-23
894,-20.254908,-70.133011,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:45:00,2018-07-26
895,-20.2930862,-70.1051893,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,21:55:00,2018-07-27
896,-20.2776152,-70.0986886,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,22:40:00,2018-07-24
897,-20.2728098,-70.0920791,ALTO HOSPICIO,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2018-07-25
898,-20.2925294,-70.1251716,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,22:30:00,2018-12-26
899,-20.2263676,-70.1487918,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,08:30:00,2018-07-26
900,-20.2080165,-70.1430439,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,15:30:00,2018-07-27
901,-20.2134363,-70.1492941,IQUIQUE,CHOQUE LADO/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:30:00,2018-07-27
902,-20.215305,-70.1428993,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,09:30:00,2018-07-27
903,-20.2913208,-70.1214046,IQUIQUE,COLISION LATERAL,VELOCIDAD IMPRUDENTE,COLISION,0,0,0,0,10:30:00,2018-07-28
904,-20.2683063,-70.1279633,IQUIQUE,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,09:00:00,2018-01-10
905,-20.219616,-70.1454426,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,20:10:00,2018-07-28
906,-20.217696,-70.1452689,IQUIQUE,COLISION FRONTAL,ALCOHOL EN CONDUCTOR,COLISION,0,1,1,3,19:15:00,2018-07-28
907,-20.2486089,-70.1382111,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:15:00,2018-07-29
908,-20.270668,-70.1016173,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,16:00:00,2018-07-27
909,-20.2216515,-70.1456323,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:30:00,2018-07-30
910,-20.2184918,-70.1494876,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,08:10:00,2018-07-30
911,-20.2488518,-70.128074,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:30:00,2018-07-30
912,-20.2722788,-70.1097974,ALTO HOSPICIO,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,22:50:00,2018-07-29
913,-20.223043,-70.1515888,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:10:00,2018-07-31
914,-20.2192459,-70.1362402,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:45:00,2018-07-31
915,-20.2570097,-70.1328508,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,11:20:00,2018-08-01
916,-20.2177736,-70.143625,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,16:20:00,2018-08-01
917,-20.2274223,-70.1462215,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:40:00,2018-08-02
918,-20.2483696,-70.1346209,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:00:00,2018-08-02
919,-20.2174291,-70.1503467,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,1,0,3,22:45:00,2018-08-03
920,-20.2137936,-70.1449128,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,21:20:00,2018-08-04
921,-20.2493363,-70.1307034,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,03:25:00,2018-12-28
922,-20.2394749,-70.1403552,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,08:30:00,2018-08-05
923,-20.2115341,-70.1502028,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,09:00:00,2018-08-05
924,-20.2554011,-70.1251684,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,01:00:00,2018-08-06
925,-20.2743469,-70.0972785,ALTO HOSPICIO,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2018-08-02
926,-20.2801732,-70.0793497,ALTO HOSPICIO,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:45:00,2018-08-03
927,-20.2642097,-70.0982043,ALTO HOSPICIO,CHOQUE LADO/LADO,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,19:30:00,2018-08-04
