,Fecha,Hora,Comuna,Accidentes,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Latitud,Longitud
6492,27/09/2015,19:40,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
6493,28/09/2015,00:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2170705,-70.1435776
6494,28/09/2015,08:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2690149,-70.1044822
6495,28/09/2015,15:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6496,28/09/2015,18:15,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2616614,-70.129137
6497,29/09/2015,08:15,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2617337,-70.1290955
6498,29/09/2015,23:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2465654,-70.1256326
6499,30/09/2015,06:30,IQUIQUE,Choque,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,-20.2187948,-70.1443066
6500,01/10/2015,07:50,ALTO HOSPICIO,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,-20.2686722,-70.1049169
6501,01/10/2015,08:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2118077,-70.1439964
6502,01/10/2015,12:09,ALTO HOSPICIO,Volcadura,Velocidad no razonable ni prudente,0,1,0,0,0,RURAL,-20.2686722,-70.1049169
6503,01/10/2015,14:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,-20.238243,-70.1441106
6504,01/10/2015,17:45,IQUIQUE,Colisión,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,-20.245836,-70.1401573
6505,01/10/2015,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.238243,-70.1441106
6506,02/10/2015,01:18,IQUIQUE,Caída,"Fallas mecánicas, frenos",0,0,0,2,0,RURAL,-20.2307033,-70.1356692
6507,02/10/2015,05:45,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,-20.2718999,-70.0889182
6508,02/10/2015,10:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.226561,-70.1307342
6509,02/10/2015,21:50,IQUIQUE,Colisión,Causas no determinadas,0,0,0,1,2,URBANO,-20.2307033,-70.1356692
6510,03/10/2015,02:00,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
6511,03/10/2015,10:50,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2686722,-70.1049169
6512,03/10/2015,21:20,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,-20.2249004,-70.1370717
6513,04/10/2015,10:20,POZO ALMONTE,Choque,"Fallas mecánicas, frenos",0,0,0,0,1,RURAL,-20.2570503,-69.7857064
6514,04/10/2015,19:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.2177479,-70.1442373
6515,04/10/2015,19:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2177479,-70.1442373
6516,06/10/2015,07:50,POZO ALMONTE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
6517,06/10/2015,08:30,POZO ALMONTE,Choque,Conducción no atento condiciones transito momento,0,0,0,2,0,RURAL,-20.2570503,-69.7857064
6518,06/10/2015,09:30,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,RURAL,-20.2570503,-69.7857064
6519,07/10/2015,06:10,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,-20.213684,-70.1471837
6520,07/10/2015,11:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.2187948,-70.1443066
6521,07/10/2015,17:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2265534,-70.1400001
6522,08/10/2015,02:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,4,0,URBANO,-20.2277543,-70.1383159
6523,08/10/2015,08:20,IQUIQUE,Atropello,Otras causas,0,0,0,1,0,URBANO,-20.2289249,-70.137476
6524,08/10/2015,12:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2274454,-70.1461888
6525,09/10/2015,01:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2384295,-70.1348415
6526,09/10/2015,22:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2287626,-70.140574
6527,10/10/2015,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
6528,10/10/2015,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2017053,-70.139114
6529,10/10/2015,15:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2128199,-70.1448148
6530,10/10/2015,22:15,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,-20.2404198,-70.1372473
6531,11/10/2015,01:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2620945,-70.1251435
6532,11/10/2015,04:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2290585,-70.1349419
6533,11/10/2015,06:10,POZO ALMONTE,Colisión,Otras causas,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
6534,11/10/2015,15:45,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,-20.2355255,-70.1357594
6535,12/10/2015,10:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2526497,-70.128254
6537,13/10/2015,09:00,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,4,0,RURAL,-20.2570503,-69.7857064
6538,13/10/2015,09:30,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,1,URBANO,-20.2138472,-70.1440474
6539,13/10/2015,09:30,HUARA,Volcadura,"Fallas mecánicas, neumáticos",0,0,0,1,1,RURAL,-19.995924,-69.7712417
6540,13/10/2015,11:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2099814,-70.143966
6541,13/10/2015,18:30,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,2,0,URBANO,-20.2307033,-70.1356692
6542,13/10/2015,19:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,-20.2243019,-70.1497478
6544,15/10/2015,08:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,2,URBANO,-20.2307033,-70.1356692
6545,15/10/2015,08:25,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,-20.2170705,-70.1435776
6547,16/10/2015,04:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,0,URBANO,-20.2187948,-70.1443066
6548,16/10/2015,13:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2431573,-70.1421653
6549,16/10/2015,17:30,IQUIQUE,Atropello,Hecho delictual,0,1,0,0,0,URBANO,-20.2135226,-70.1485122
6550,17/10/2015,07:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
6551,17/10/2015,10:20,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6552,17/10/2015,15:25,POZO ALMONTE,Atropello,Otras causas,0,0,0,2,1,RURAL,-20.2570503,-69.7857064
6553,17/10/2015,18:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2078622,-70.1438823
6554,17/10/2015,19:30,IQUIQUE,Choque,Otras causas,0,0,0,7,0,URBANO,-20.245836,-70.1401573
6555,17/10/2015,22:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2291484,-70.135644
6556,18/10/2015,07:02,IQUIQUE,Choque,Velocidad no razonable ni prudente,1,0,0,0,3,URBANO,-20.2479851,-70.1368551
6557,18/10/2015,10:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.2307033,-70.1356692
6558,18/10/2015,16:40,POZO ALMONTE,Volcadura,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
6559,19/10/2015,07:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2687272,-70.1235142
6560,19/10/2015,12:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2121701,-70.1513327
6561,19/10/2015,14:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
6562,19/10/2015,22:00,POZO ALMONTE,Volcadura,Conducción no atento condiciones transito momento,0,1,0,4,0,RURAL,-20.2570503,-69.7857064
6563,20/10/2015,12:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,3,URBANO,-20.244478,-70.1410328
6564,20/10/2015,13:25,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,-20.2307033,-70.1356692
6565,20/10/2015,13:55,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,-20.2234909,-70.1458415
6566,20/10/2015,17:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2203193,-70.1515539
6567,20/10/2015,18:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2082914,-70.1406124
6568,20/10/2015,20:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2128413,-70.1440078
6569,20/10/2015,20:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,-20.2197049,-70.1437707
6570,20/10/2015,21:15,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2307033,-70.1356692
6571,21/10/2015,06:45,IQUIQUE,Choque,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,2,URBANO,-20.2193218,-70.1347013
6572,21/10/2015,11:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,-20.2307033,-70.1356692
6573,21/10/2015,12:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,3,URBANO,-20.244478,-70.1410328
6574,21/10/2015,14:20,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,1,URBANO,-20.2111906,-70.1384119
6575,21/10/2015,16:55,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,-20.2350255,-70.1414844
6576,21/10/2015,20:55,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,-20.2582631,-70.1055811
6577,22/10/2015,13:20,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,-20.2205893,-70.147605
6578,22/10/2015,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.244478,-70.1410328
6579,22/10/2015,21:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,2,URBANO,-20.212678,-70.1481829
6580,23/10/2015,00:00,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,-20.2201814,-70.1349026
6581,23/10/2015,16:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.223043,-70.1515888
6582,23/10/2015,16:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2244564,-70.145933
6583,23/10/2015,19:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6584,24/10/2015,02:50,IQUIQUE,Colisión,Otras causas,0,0,0,1,0,URBANO,-20.2125501,-70.1540094
6585,24/10/2015,09:15,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2829508,-70.0954069
6586,24/10/2015,09:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6587,24/10/2015,10:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,-20.2306665,-70.1371297
6588,24/10/2015,15:45,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,4,0,URBANO,-20.2190716,-70.1393305
6589,24/10/2015,15:50,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2686722,-70.1049169
6590,24/10/2015,18:30,IQUIQUE,Atropello,Hecho delictual,0,1,0,0,0,URBANO,-20.2347975,-70.1384005
6591,24/10/2015,20:00,ALTO HOSPICIO,Colisión,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,-20.2901059,-70.1042119
6592,24/10/2015,21:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2404198,-70.1372473
6593,25/10/2015,00:15,ALTO HOSPICIO,Atropello,"Peatón, ebriedad del",0,0,0,1,0,URBANO,-20.2686722,-70.1049169
6594,25/10/2015,06:45,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,1,URBANO,-20.2295467,-70.1384857
6595,25/10/2015,07:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2227166,-70.1417354
6596,25/10/2015,08:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2174291,-70.1503467
6597,25/10/2015,12:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2798817,-70.1298027
6598,25/10/2015,14:30,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
6599,25/10/2015,17:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
6600,26/10/2015,00:15,IQUIQUE,Atropello,"Peatón, ebriedad del",0,0,0,1,1,URBANO,-20.2111906,-70.1384119
6601,26/10/2015,08:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2379949,-70.1442259
6602,26/10/2015,11:10,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,3,2,URBANO,-20.2686722,-70.1049169
6603,26/10/2015,13:30,IQUIQUE,Volcadura,"Fallas mecánicas, neumáticos",0,0,0,3,0,RURAL,-20.2307033,-70.1356692
6604,26/10/2015,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6605,26/10/2015,18:20,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,RURAL,-20.2570503,-69.7857064
6606,26/10/2015,22:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,-20.2211368,-70.1377023
6607,27/10/2015,08:00,IQUIQUE,Colisión,Otras causas,0,0,0,1,1,URBANO,-20.2307105,-70.1371321
6608,27/10/2015,09:55,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2152505,-70.1435156
6609,27/10/2015,11:50,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.219294,-70.150411
6610,27/10/2015,14:20,HUARA,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-19.995924,-69.7712417
6611,27/10/2015,15:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
6612,27/10/2015,16:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.219804,-70.1421126
6613,27/10/2015,17:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2440491,-70.1405831
6614,27/10/2015,18:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2451708,-70.1391353
6615,27/10/2015,18:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2404198,-70.1372473
6616,27/10/2015,19:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
6617,28/10/2015,07:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,1,URBANO,-20.2686722,-70.1049169
6618,28/10/2015,10:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2115499,-70.1491714
6619,28/10/2015,13:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2414031,-70.1341858
6620,28/10/2015,15:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2212841,-70.1348904
6621,28/10/2015,17:15,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
6622,28/10/2015,19:40,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
6623,28/10/2015,21:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,-20.2177736,-70.143625
6624,29/10/2015,00:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,-20.2307033,-70.1356692
6625,29/10/2015,01:20,IQUIQUE,Choque,Perdida control vehículo,0,1,0,0,0,URBANO,-20.2263676,-70.1487918
6626,29/10/2015,05:40,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,-20.2307033,-70.1356692
6627,29/10/2015,08:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,-20.2265534,-70.1400001
6628,29/10/2015,13:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2127018,-70.1471204
6629,29/10/2015,15:30,CAMINA,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-19.3110655,-69.4269996
6630,29/10/2015,15:40,ALTO HOSPICIO,Caída,Pasajero sube o desciende de vehículo movimiento,0,0,0,1,0,URBANO,-20.2633566,-70.0990273
6631,29/10/2015,17:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,RURAL,-20.2307033,-70.1356692
6632,29/10/2015,18:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2307033,-70.1356692
6633,29/10/2015,21:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2487975,-70.1346724
6634,30/10/2015,10:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2494253,-70.1261722
6635,30/10/2015,15:59,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2384295,-70.1348415
6637,30/10/2015,17:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2403935,-70.1344954
6638,30/10/2015,19:25,ALTO HOSPICIO,Atropello,"Señalización, desobedecer señal ceda el paso",0,0,0,1,0,URBANO,-20.2708507,-70.0986937
6639,31/10/2015,03:55,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,2,2,2,RURAL,-20.2570503,-69.7857064
6640,31/10/2015,13:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2194645,-70.1403842
6641,31/10/2015,15:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2396655,-70.1345536
6642,31/10/2015,17:00,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,0,1,RURAL,-20.2570503,-69.7857064
6643,01/11/2015,05:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2382195,-70.1367007
6644,01/11/2015,11:35,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,0,0,RURAL,-20.2570503,-69.7857064
6645,01/11/2015,14:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2465654,-70.1256326
6646,01/11/2015,14:30,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,-20.2193218,-70.1347013
6647,01/11/2015,16:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
6648,01/11/2015,19:15,ALTO HOSPICIO,Volcadura,Perdida control vehículo,1,0,0,2,0,URBANO,-20.2686722,-70.1049169
6649,01/11/2015,21:00,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2661336,-70.1097684
6650,01/11/2015,21:15,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
6651,01/11/2015,21:45,IQUIQUE,Colisión,Otras causas,0,0,1,0,0,URBANO,-20.2566915,-70.1276314
6652,01/11/2015,22:20,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,-20.2631102,-70.1010137
6653,02/11/2015,10:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,0,URBANO,-20.2189238,-70.1420816
6654,02/11/2015,14:15,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2330057,-70.1302175
6655,02/11/2015,18:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2229967,-70.1389664
6656,02/11/2015,23:00,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2374219,-70.1391931
6657,03/11/2015,08:00,IQUIQUE,Colisión,Otras causas,0,0,0,1,0,URBANO,-20.2220951,-70.1395246
6658,03/11/2015,17:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2479851,-70.1368551
6659,03/11/2015,21:15,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2164885,-70.1345466
6660,04/11/2015,18:55,IQUIQUE,Otros,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2158511,-70.1502751
6661,04/11/2015,19:30,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,-20.2335869,-70.1361448
6662,05/11/2015,07:45,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2489752,-70.1326219
6663,05/11/2015,14:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2160002,-70.1472917
6664,05/11/2015,18:10,HUARA,Volcadura,"Fallas mecánicas, neumáticos",0,1,0,0,0,RURAL,-19.995924,-69.7712417
6665,06/11/2015,12:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2132565,-70.150245
6666,07/11/2015,07:30,COLCHANE,Volcadura,Conducción bajo la influencia del alcohol,2,3,0,3,0,RURAL,-19.2761393,-68.6388049
6667,07/11/2015,20:45,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.217696,-70.1452689
6668,07/11/2015,21:10,IQUIQUE,Atropello,Otras causas,0,0,0,1,1,URBANO,-20.242919,-70.1394306
6669,08/11/2015,04:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2373067,-70.139562
6670,08/11/2015,18:30,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,-20.2254732,-70.1318466
6671,09/11/2015,07:00,COLCHANE,Volcadura,Perdida control vehículo,0,0,0,0,1,RURAL,-19.2761393,-68.6388049
6672,09/11/2015,07:00,POZO ALMONTE,Choque,Perdida control vehículo,0,0,1,1,0,RURAL,-20.2570503,-69.7857064
6673,09/11/2015,20:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.234089,-70.1391688
6674,10/11/2015,07:50,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,-20.2336432,-70.1369844
6675,11/11/2015,01:00,HUARA,Colisión,"Adelantamiento en cruce, curva, cuesta, puente",0,0,0,0,2,RURAL,-19.995924,-69.7712417
6676,11/11/2015,03:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2484469,-70.1381101
